TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
MTIG3;0,00;;0,00;0,00;0,00;-29,13;-75,33;-126,68;0,00;-4,13;-3,94;;0,00;0,00;0,00;0,23;-57,03;-48,03;-109,31;-0,84;1,84;0,38;-19,40;;;-292,15;-166,62;0,00;4.505.088,00
MTIG4;28,00;;-0,17;-0,10;0,08;-29,13;-75,33;-126,68;-0,28;-4,13;-3,94;;0,21;-0,07;-0,12;0,23;-57,03;-48,03;-109,31;-0,84;1,84;0,38;-19,40;;25.889,63;-292,15;-166,62;0,00;4.505.088,00
MTRE3;5,00;6,55;18,88;0,54;0,33;32,80;7,17;4,32;11,38;9,82;-1,50;-0,07;0,82;0,58;-1,65;3,37;2,84;1,74;2,84;0,61;0,38;0,40;57,62;129,40;2.502.539,59;9,32;0,26;-0,40;525.700.855,40
MTSA3;69,74;2,80;8,97;1,75;1,12;28,36;13,75;9,42;6,14;4,81;-0,15;-0,04;0,84;2,42;-5,77;2,35;19,52;12,50;16,33;0,64;0,36;1,33;21,69;38,46;13.948,00;39,85;7,78;0,28;495.178.642,20
MTSA4;44,98;4,77;5,78;1,13;0,72;28,36;13,75;9,42;3,96;4,81;-0,15;-0,04;0,54;1,56;-3,72;2,35;19,52;12,50;16,33;0,64;0,36;1,33;21,69;38,46;44.868,44;39,85;7,78;0,18;495.178.642,20
MULT3;24,18;3,09;22,11;2,24;1,35;80,14;54,31;41,07;16,72;19,03;2,34;0,31;9,08;158,59;-1,59;1,06;10,14;6,09;9,06;0,60;0,40;0,15;3,03;16,07;100.831.083,06;10,78;1,09;-0,95;14.508.375.131,25
MWET3;22,00;;-17,66;-0,86;0,19;15,59;-4,89;-0,96;-3,47;-7,31;-5,12;;0,17;-2,02;-0,32;0,81;-4,86;-1,07;-151,50;-0,22;1,23;1,12;14,95;;2.207,50;-25,61;-1,25;0,17;28.647.401,76
MWET4;9,88;;-7,93;-0,39;0,09;15,59;-4,89;-0,96;-1,56;-7,31;-5,12;;0,08;-0,91;-0,14;0,81;-4,86;-1,07;-151,50;-0,22;1,23;1,12;14,95;;62.838,29;-25,61;-1,25;0,08;28.647.401,76
MYPK3;12,77;12,84;3,16;0,49;0,13;12,75;9,08;3,92;1,37;4,56;3,22;1,14;0,12;0,70;-0,28;1,56;15,39;4,17;11,13;0,27;0,71;1,06;14,96;95,93;31.340.557,29;26,27;4,04;0,01;1.938.404.168,61
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-0,34;508.315.292,42
NEMO3;0,00;;0,00;0,00;0,00;48,16;39,86;7,39;0,00;2,88;2,88;7,16;0,00;0,00;0,00;4,11;46,16;2,84;17,30;0,06;0,77;0,38;32,90;42,76;;40,28;18,59;0,00;0,00
NEMO5;52,97;4,71;2,85;1,32;0,08;48,16;39,86;7,39;0,53;2,88;2,88;7,16;0,21;0,38;-0,11;4,11;46,16;2,84;17,30;0,06;0,77;0,38;32,90;42,76;;40,28;18,59;-2,00;0,00
NEMO6;0,00;;0,00;0,00;0,00;48,16;39,86;7,39;0,00;2,88;2,88;7,16;0,00;0,00;0,00;4,11;46,16;2,84;17,30;0,06;0,77;0,38;32,90;42,76;;40,28;18,59;0,00;0,00
NEOE3;16,30;4,90;4,71;0,78;0,22;28,43;21,16;9,30;2,07;5,75;3,68;1,38;0,44;4,50;-0,29;1,25;16,50;4,66;11,59;0,28;0,71;0,50;23,82;69,22;30.440.914,29;20,98;3,46;0,47;19.797.033.114,88
NEXP3;0,51;;-1,07;2,36;0,24;60,72;-55,99;-50,77;-0,97;-0,95;0,01;-0,02;0,55;-4,82;-0,37;0,88;-219,24;-22,12;-77,22;0,10;0,90;0,44;5,40;;141.783,68;0,22;-0,47;0,02;66.389.237,00
NGRD3;1,62;0,92;300,88;0,86;0,54;64,89;2,55;0,50;58,96;30,75;-27,85;-0,41;1,51;1,80;-0,99;2,82;0,29;0,18;0,37;0,62;0,38;0,36;;;1.917.181,44;1,88;0,01;-3,19;384.246.351,30
NINJ3;2,66;;-4,44;0,48;0,44;91,20;-90,79;-49,44;-2,42;2,66;5,12;-1,02;2,19;0,50;-12,44;12,55;-10,81;-9,94;-19,77;0,92;0,08;0,20;;;656.282,12;5,54;-0,60;-0,21;136.108.701,23
NORD3;8,99;;-7,67;-0,40;3,42;90,18;-13,10;-438,51;-256,58;-420,13;-163,55;;33,61;-1,29;-3,68;0,03;-5,23;-44,59;0,21;-8,53;9,53;0,10;;;8.406,77;-22,44;-1,17;-0,01;59.527.159,14
NRTQ3;0,00;;0,00;0,00;0,00;28,90;16,80;15,57;0,00;0,13;0,13;0,03;0,00;0,00;0,00;6,41;20,08;15,09;16,89;0,75;0,25;0,97;13,67;21,10;;16,97;3,41;0,00;0,00
NTCO3;15,26;0,86;-47,80;0,87;0,39;64,52;2,01;-1,16;27,55;38,80;11,44;0,36;0,55;6,12;-0,54;1,30;-1,82;-0,81;1,00;0,45;0,55;0,70;38,39;;261.416.860,35;17,52;-0,32;0,28;20.953.786.230,00
NUTR3;280,00;;4,00;1,32;0,40;17,16;10,22;5,72;2,24;2,82;0,58;0,35;0,23;1,03;-1,30;2,30;33,12;10,06;34,80;0,30;0,70;1,76;33,43;;43.200,00;211,46;70,04;0,03;37.084.320,00
ODER4;857,15;0,15;94,44;24,32;11,73;28,73;18,91;14,59;72,91;74,16;1,26;0,42;13,78;32,06;-41,03;2,05;25,75;12,42;15,96;0,48;0,52;0,85;11,24;18,27;;35,25;9,08;-4,50;9.674.742.907,90
ODPV3;9,30;3,06;11,85;4,55;2,59;62,06;30,61;24,11;9,34;8,88;-0,45;-0,22;2,86;-28,33;-3,47;0,74;38,37;21,83;31,72;0,57;0,43;0,91;6,18;15,61;14.004.950,09;2,04;0,78;0,53;5.281.047.309,87
OFSA3;22,50;2,39;10,83;1,79;0,94;49,27;14,70;11,88;8,76;10,43;1,67;0,34;1,29;2,11;-2,52;3,45;16,48;8,66;11,83;0,53;0,47;0,73;14,66;;294.709,15;12,60;2,08;-1,95;1.213.852.635,00
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;0,48;;-0,68;4,10;0,06;2,28;-26,94;-42,34;-1,06;-6,51;-5,42;20,93;0,29;0,42;-0,09;1,87;-607,04;-9,23;-25,23;0,02;0,98;0,22;-16,61;;37.593.126,44;0,12;-0,71;-0,02;3.248.321.600,82
OIBR4;1,00;;-1,41;8,55;0,13;2,28;-26,94;-42,34;-2,21;-6,51;-5,42;20,93;0,60;0,87;-0,19;1,87;-607,04;-9,23;-25,23;0,02;0,98;0,22;-16,61;;1.322.051,65;0,12;-0,71;-0,03;3.248.321.600,82
OMGE3;27,57;;14,63;1,37;0,45;30,33;60,08;18,41;4,48;8,44;3,95;1,21;2,69;11,51;-0,53;1,30;9,39;3,04;10,70;0,32;0,68;0,17;55,45;107,85;49.236.324,19;20,06;1,88;-0,03;5.521.562.588,85
ONCO3;6,77;;32,19;1,87;0,53;34,14;13,25;3,32;8,07;11,37;3,35;0,78;1,07;2,88;-0,83;2,00;5,82;1,63;6,54;0,28;0,64;0,49;;;10.289.183,06;3,62;0,21;-0,25;3.352.787.183,41
OPCT3;2,66;;-4,71;0,70;0,23;15,51;0,19;-10,65;260,48;728,31;470,77;1,26;0,50;7,31;-0,30;1,16;-14,81;-4,96;-0,33;0,33;0,67;0,47;;;4.659.797,12;3,82;-0,57;-0,01;525.893.627,02
ORVR3;40,12;;-54,15;6,59;1,73;38,67;21,75;-10,49;26,11;31,17;5,14;1,30;5,68;27,78;-2,22;1,40;-12,17;-3,20;5,56;0,26;0,73;0,31;;;16.596.405,85;6,09;-0,74;3,45;2.859.998.800,00
OSXB3;6,72;;0,68;0,00;0,01;90,32;2.670,17;92,99;0,02;5,66;5,63;;0,64;-0,03;-0,01;0,03;-0,55;1,39;-88,14;-2,54;3,55;0,01;89,07;;318.065,53;-1.800,97;9,84;-0,01;21.154.815,36
PARD3;21,22;2,52;14,32;2,95;1,23;29,01;16,36;9,47;8,29;8,73;0,52;0,19;1,36;61,17;-1,72;1,08;20,56;8,62;23,10;0,42;0,58;0,91;17,16;13,55;6.860.064,38;7,20;1,48;-1,05;2.751.860.280,95
PATI3;60,00;4,85;9,08;1,61;0,71;10,14;8,69;6,13;6,40;6,94;0,57;0,14;0,56;1,26;-4,95;2,97;17,76;7,86;8,64;0,44;0,56;1,28;31,30;60,64;17.516,25;37,22;6,61;-0,24;1.428.765.138,00
PATI4;53,00;5,49;8,02;1,42;0,63;10,14;8,69;6,13;5,66;6,94;0,57;0,14;0,49;1,11;-4,38;2,97;17,76;7,86;8,64;0,44;0,56;1,28;31,30;60,64;10.595,00;37,22;6,61;-0,21;1.428.765.138,00
PCAR3;21,01;1,69;2,96;0,40;0,12;25,26;3,10;4,06;3,88;7,03;3,13;0,32;0,12;6,78;-0,18;1,06;13,41;4,15;3,26;0,31;0,64;1,02;4,35;;70.910.510,09;52,92;7,09;-0,35;5.689.344.139,30
PCAR4;72,11;;10,16;1,36;0,42;25,26;3,10;4,06;13,32;7,03;3,13;0,32;0,41;23,29;-0,63;1,06;13,41;4,15;3,26;0,31;0,64;1,02;4,35;;;52,92;7,09;-1,20;5.689.344.139,30
PDGR3;0,81;;0,06;-0,01;0,04;24,46;-87,13;270,31;-0,18;-4,37;-4,18;;0,16;-0,02;-0,18;0,32;-15,21;63,53;9,62;-4,18;5,23;0,24;11,86;;988.023,06;-90,93;13,83;0,00;46.029.434,74
PDTC3;3,58;;-52,61;2,35;0,59;33,59;11,66;-1,54;6,96;7,93;0,97;0,33;0,81;1,73;-2,21;1,89;-4,46;-1,13;16,05;0,25;0,75;0,73;225,48;;243.596,44;1,53;-0,07;0,46;280.850.208,82
PEAB3;57,00;20,80;5,78;1,08;0,95;62,33;519,54;379,55;4,22;4,29;-0,78;-0,20;21,92;3,80;-1,31;13,97;18,75;16,50;18,01;0,88;0,12;0,04;-37,48;13,54;13.374,00;52,63;9,87;-0,08;880.244.043,00
PEAB4;80,00;16,30;8,11;1,52;1,34;62,33;519,54;379,55;5,92;4,29;-0,78;-0,20;30,76;5,33;-1,83;13,97;18,75;16,50;18,01;0,88;0,12;0,04;-37,48;13,54;14.308,21;52,63;9,87;-0,11;880.244.043,00
PETR3;34,95;47,69;2,82;1,11;0,45;50,89;50,42;28,42;1,59;2,15;0,63;0,44;0,80;8,50;-0,58;1,31;39,35;16,08;30,90;0,41;0,59;0,57;9,88;;729.955.202,41;31,47;12,38;0,05;435.140.801.160,82
PETR4;31,32;53,22;2,53;1,00;0,41;50,89;50,42;28,42;1,43;2,15;0,63;0,44;0,72;7,62;-0,52;1,31;39,35;16,08;30,90;0,41;0,59;0,57;9,88;;2.721.932.984,79;31,47;12,38;0,04;435.140.801.160,82
PETZ3;10,55;0,49;67,67;2,71;1,41;48,64;6,32;2,94;31,54;29,82;-1,60;-0,14;1,99;8,61;-2,14;1,90;4,01;2,08;6,98;0,52;0,48;0,71;;;143.069.818,50;3,89;0,16;4,41;4.851.317.678,95
PFRM3;3,86;7,01;5,00;0,41;0,11;14,49;2,81;1,36;2,42;6,68;4,25;0,72;0,07;0,52;-0,35;1,46;8,20;2,22;6,60;0,27;0,65;1,64;9,44;;818.119,85;9,41;0,77;-1,61;479.155.431,51
PGMN3;5,10;;17,69;1,04;0,35;32,19;4,53;1,62;6,33;8,08;1,81;0,30;0,29;1,95;-0,71;1,55;5,89;1,99;10,23;0,34;0,66;1,23;6,32;25,12;7.726.497,41;4,90;0,29;-0,53;2.241.094.363,10
PINE3;0,00;;0,00;0,00;0,00;11,98;2,86;1,44;0,00;3,94;;;0,00;;0,00;;2,08;0,13;;0,06;0,94;0,09;9,53;;;4,70;0,10;0,00;142.558.628,52
PINE4;1,61;;16,48;0,34;0,02;11,98;2,86;1,44;8,29;3,94;;;0,24;;-0,02;;2,08;0,13;;0,06;0,94;0,09;9,53;;287.442,59;4,70;0,10;-0,12;142.558.628,52
PLAS3;9,50;;-0,96;-0,34;0,17;11,09;-2,79;-17,15;-5,93;-18,33;-12,40;;0,17;-0,37;-0,24;0,40;-35,19;-17,43;22,81;-0,50;1,50;1,02;11,76;;21.251,00;-28,03;-9,86;-0,03;118.041.471,00
PLPL3;3,48;4,63;6,53;2,04;0,51;28,62;10,46;8,49;5,30;6,62;1,27;0,49;0,55;0,73;-4,74;4,64;31,22;7,80;13,02;0,25;0,75;0,92;;;2.418.094,68;1,71;0,53;-0,24;716.938.560,00
PMAM3;6,21;;-0,27;-0,20;0,09;-1,52;-13,47;-27,71;-0,55;-6,81;-6,26;;0,07;-0,47;-0,14;0,64;-75,97;-34,34;-28,84;-0,45;1,45;1,24;0,55;;1.020.108,50;-30,34;-23,05;0,00;267.367.709,84
PNVL3;12,02;1,57;21,82;1,67;0,72;30,85;3,27;2,31;15,44;21,79;6,36;0,69;0,50;2,79;-1,65;1,85;7,67;3,31;5,53;0,43;0,57;1,43;8,67;9,31;6.851.132,91;7,18;0,55;4,28;1.806.033.546,81
PNVL4;18,62;;33,81;2,59;1,12;30,85;3,27;2,31;23,91;21,79;6,36;0,69;0,78;4,32;-2,56;1,85;7,67;3,31;5,53;0,43;0,57;1,43;8,67;9,31;;7,18;0,55;6,63;1.806.033.546,81
POMO3;2,26;1,64;6,93;0,72;0,30;11,10;4,19;7,81;12,93;22,21;7,82;0,43;0,54;1,49;-0,65;1,61;10,33;4,38;1,55;0,42;0,57;0,56;6,33;7,07;230.696,41;3,16;0,33;0,55;2.382.084.768,52
POMO4;2,68;1,38;8,22;0,85;0,36;11,10;4,19;7,81;15,33;22,21;7,82;0,43;0,64;1,77;-0,77;1,61;10,33;4,38;1,55;0,42;0,57;0,56;6,33;7,07;12.626.552,53;3,16;0,33;0,65;2.382.084.768,52
PORT3;8,83;5,06;17,17;1,72;0,70;42,98;23,91;10,33;7,42;12,10;4,77;1,10;1,77;14.550,27;-0,81;1,00;10,00;4,10;8,12;0,41;0,59;0,40;6,17;-5,01;7.841.949,47;5,14;0,51;-1,29;3.836.526.192,00
POSI3;13,17;2,58;8,80;1,46;0,43;20,57;9,81;4,65;4,17;6,53;2,29;0,81;0,41;1,22;-2,83;1,73;16,62;4,94;16,52;0,30;0,70;1,06;14,02;88,83;33.988.464,38;9,00;1,50;-0,29;1.898.702.000,00
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;5.388.846,38;11,02;0,46;-1,77;977.237.930,40
PPAR3;14,60;;0,64;0,02;0,02;;;;0,77;-2,00;-2,77;-0,08;;0,27;-0,02;254,38;3,58;2,58;2,98;0,72;0,28;0,00;;2,78;;632,99;22,65;0,00;1.080.400,00
PPLA11;4,30;;806,87;1.100,28;7,36;;;;806,87;806,87;;;;4.034,35;-1.512,88;1,00;136,36;0,91;;0,01;0,99;0,00;;-83,09;1.472,13;0,00;0,01;-7,97;12.103.063,80
PRIO3;28,22;;9,27;3,05;1,53;62,47;54,83;43,88;7,42;7,40;0,03;0,01;4,07;3,56;-2,99;8,20;32,87;16,49;22,43;0,50;0,50;0,38;61,68;61,88;394.454.351,53;9,26;3,04;0,04;24.758.231.099,25
PRNR3;6,26;1,50;11,25;1,04;0,59;18,42;7,42;3,89;5,90;6,11;0,24;0,04;0,44;2,84;-1,23;1,68;9,24;5,28;10,81;0,57;0,43;1,36;16,24;28,14;857.066,06;6,03;0,56;0,31;242.009.358,54
PSSA3;22,57;5,97;16,23;1,55;0,32;100,00;2,01;3,74;30,20;10,72;-19,47;-1,00;0,61;5,36;-0,88;1,10;9,56;1,96;4,32;0,20;0,80;0,52;5,64;-0,36;52.442.403,35;14,55;1,39;-0,33;14.586.981.513,60
PTBL3;11,14;8,14;6,92;3,46;0,71;44,48;16,15;10,64;4,56;6,13;1,57;1,19;0,74;6,60;-1,32;1,30;50,09;10,23;25,45;0,20;0,80;0,96;13,47;154,54;7.597.602,76;3,22;1,61;0,10;1.570.593.910,04
PTCA11;0,00;;0,00;0,00;0,00;42,53;14,26;9,79;0,00;1,85;1,85;0,80;0,00;0,00;0,00;1,83;29,59;10,01;15,69;0,34;0,66;1,02;25,03;38,10;;18,40;5,44;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;42,53;14,26;9,79;0,00;1,85;1,85;0,80;0,00;0,00;0,00;1,83;29,59;10,01;15,69;0,34;0,66;1,02;25,03;38,10;;18,40;5,44;0,00;0,00
PTNT3;12,82;1,58;7,90;1,89;0,84;16,20;11,74;9,31;6,26;5,39;1,34;0,40;0,74;3,50;-1,78;1,82;23,88;10,58;13,07;0,44;0,47;1,14;8,13;50,78;35.005,53;6,80;1,62;0,04;398.314.896,00
PTNT4;6,07;3,34;3,74;0,89;0,40;16,20;11,74;9,31;2,97;5,39;1,34;0,40;0,35;1,66;-0,84;1,82;23,88;10,58;13,07;0,44;0,47;1,14;8,13;50,78;40.904,18;6,80;1,62;0,02;398.314.896,00
QUAL3;8,51;3,00;8,50;1,73;0,49;79,97;28,94;13,89;4,08;6,56;2,49;1,06;1,18;3,83;-0,75;1,58;20,36;5,76;11,14;0,28;0,71;0,41;1,31;-6,81;31.851.484,06;4,92;1,00;-0,29;2.408.441.476,00
QUSW3;0,00;;0,00;0,00;0,00;28,50;11,05;4,81;0,00;2,58;2,58;0,83;0,00;0,00;0,00;1,51;14,09;3,94;14,56;0,28;0,72;0,82;16,77;82,05;;71,70;10,10;0,00;0,00
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;0,95;0,95;-0,97;;0,00;;;-97,74;-97,74;-102,26;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
RADL3;22,77;1,10;45,85;7,50;2,33;30,38;5,82;3,11;24,48;25,50;1,01;0,31;1,43;11,58;-5,21;1,57;16,36;5,07;18,28;0,31;0,69;1,63;16,47;12,88;129.068.905,91;3,04;0,50;4,44;37.630.965.400,00
RAIL3;19,83;0,10;-100,30;2,49;0,82;26,47;18,76;-4,50;24,06;30,88;6,91;0,72;4,51;8,59;-1,03;1,85;-2,49;-0,81;4,80;0,33;0,67;0,18;11,53;;208.473.319,32;7,95;-0,20;0,64;36.638.177.710,16
RAIZ4;4,41;1,50;15,74;2,05;0,46;5,33;2,78;1,30;7,36;11,30;3,94;1,10;0,20;6,89;-0,86;1,16;13,03;2,89;10,57;0,22;0,78;2,23;;;61.881.655,91;2,15;0,28;0,44;45.654.566.824,44
RANI3;8,01;8,05;5,52;1,91;0,75;44,91;31,80;21,25;3,69;4,84;1,16;0,60;1,17;3,33;-1,16;2,79;34,64;13,60;19,31;0,39;0,61;0,64;15,63;;10.323.637,68;4,19;1,45;0,06;1.968.410.958,81
RANI4;5,50;;3,79;1,31;0,52;44,91;31,80;21,25;2,53;4,84;1,16;0,60;0,80;2,29;-0,79;2,79;34,64;13,60;19,31;0,39;0,61;0,64;15,63;;;4,19;1,45;0,04;1.968.410.958,81
RAPT3;8,60;8,43;4,19;1,05;0,24;24,57;11,47;6,58;2,40;4,96;2,42;1,05;0,28;0,71;-0,68;2,08;24,97;5,71;11,97;0,23;0,68;0,87;28,12;;171.739,91;8,22;2,05;-0,19;2.998.238.288,48
RAPT4;9,42;7,69;4,59;1,15;0,26;24,57;11,47;6,58;2,63;4,96;2,42;1,05;0,30;0,78;-0,74;2,08;24,97;5,71;11,97;0,23;0,68;0,87;28,12;;26.521.327,59;8,22;2,05;-0,21;2.998.238.288,48
RCSL3;2,71;;-34,07;-2,70;1,60;10,92;0,90;-4,03;152,66;88,98;-0,94;;1,37;30,16;-2,91;1,13;-7,92;-4,69;-1,64;-0,59;1,60;1,16;;;1.659.404,18;-1,00;-0,08;0,07;60.517.582,98
RCSL4;1,03;;-12,95;-1,03;0,61;10,92;0,90;-4,03;58,02;88,98;-0,94;;0,52;11,46;-1,11;1,13;-7,92;-4,69;-1,64;-0,59;1,60;1,16;;;530.212,53;-1,00;-0,08;0,02;60.517.582,98
RDNI3;7,05;0,81;24,72;0,49;0,16;23,45;4,59;2,04;11,01;27,61;16,60;0,74;0,51;0,80;-0,28;1,82;1,99;0,64;1,03;0,32;0,67;0,31;4,17;;154.074,06;14,30;0,29;-0,74;308.577.146,40
RDOR3;32,68;0,93;49,53;4,85;1,17;22,15;17,20;6,14;17,67;21,94;4,19;1,15;3,04;4,13;-2,08;2,87;9,79;2,36;7,85;0,24;0,74;0,39;;;154.289.419,94;6,74;0,66;-6,58;65.980.250.027,10
RECV3;27,43;0,60;12,78;2,49;1,28;45,88;40,75;32,37;10,15;8,79;-1,36;-0,33;4,14;16,61;-1,97;1,29;19,50;10,05;15,52;0,52;0,48;0,31;;;61.148.052,41;11,01;2,15;0,02;8.020.962.534,60
REDE3;6,02;8,55;7,80;3,00;0,51;27,67;22,28;9,87;3,46;5,70;2,24;1,95;0,77;6,27;-0,69;1,47;38,41;6,54;18,71;0,17;0,76;0,66;15,06;59,09;8.998,73;2,01;0,77;0,66;12.704.146.711,48
RENT3;63,48;1,31;29,83;7,43;2,05;46,27;33,01;18,70;16,89;19,34;2,49;1,10;5,58;18,69;-2,91;1,58;24,91;6,86;11,76;0,28;0,72;0,37;19,68;38,53;408.102.863,62;8,54;2,13;1,15;62.097.996.583,03
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;6,23;;3,19;-0,83;0,26;1,60;385,70;127,13;1,05;2,86;1,82;;4,05;-11,61;-0,30;0,87;-26,04;8,00;127,85;-0,31;1,31;0,06;-27,95;;84.958,03;-7,51;1,96;0,01;504.572.008,40
RNEW3;2,05;;3,15;-0,82;0,25;1,60;385,70;127,13;1,04;2,86;1,82;;4,00;-11,47;-0,30;0,87;-26,04;8,00;127,85;-0,31;1,31;0,06;-27,95;;121.327,82;-2,50;0,65;0,01;504.572.008,40
RNEW4;2,09;;3,21;-0,83;0,26;1,60;385,70;127,13;1,06;2,86;1,82;;4,08;-11,69;-0,30;0,87;-26,04;8,00;127,85;-0,31;1,31;0,06;-27,95;;286.497,76;-2,50;0,65;0,01;504.572.008,40
ROMI3;13,93;7,01;5,02;1,05;0,50;30,48;13,57;13,88;5,13;7,43;2,33;0,48;0,70;1,71;-1,28;1,94;20,97;10,06;12,61;0,48;0,52;0,72;18,71;;3.759.718,59;13,24;2,78;0,52;1.014.941.480,48
RPAD3;7,86;0,01;22,68;0,63;0,63;;;;26,49;20,74;-2,56;-0,06;;10,80;-0,67;16,08;2,78;2,77;2,34;1,00;0,00;0,00;;-10,39;14.891,41;12,47;0,35;0,58;585.652.698,85
RPAD5;9,49;5,95;27,38;0,76;0,76;;;;31,98;20,74;-2,56;-0,06;;13,04;-0,81;16,08;2,78;2,77;2,34;1,00;0,00;0,00;;-10,39;13.391,38;12,47;0,35;0,70;585.652.698,85
RPAD6;6,08;0,01;17,54;0,49;0,49;;;;20,49;20,74;-2,56;-0,06;;8,36;-0,52;16,08;2,78;2,77;2,34;1,00;0,00;0,00;;-10,39;16.111,69;12,47;0,35;0,45;585.652.698,85
RPMG3;2,00;;-0,23;-0,04;0,03;-6,40;-13,91;-16,30;-0,26;-0,69;-0,43;;0,04;-0,04;-0,42;0,57;-15,60;-11,93;14,12;-0,76;1,77;0,73;25,45;;33.565,35;-56,95;-8,89;0,00;131.321.760,26
RRRP3;38,40;;-35,31;2,01;1,30;60,31;38,79;-18,10;16,48;15,68;-0,84;-0,10;6,39;-123,59;-1,51;0,93;-5,68;-3,68;11,32;0,65;0,35;0,20;;;132.494.697,21;19,15;-1,09;-6,41;7.797.807.572,22
RSID3;3,14;;-0,18;-0,07;0,07;-1.502,42;-10.788,22;-11.158,91;-0,19;-1,97;-1,78;;20,27;-0,06;-0,13;0,29;-39,19;-37,40;117,72;-0,95;1,96;0,00;-35,64;;440.756,68;-44,11;-17,29;0,00;63.000.000,00
RSUL3;0,00;;0,00;0,00;0,00;35,90;24,01;16,58;0,00;1,92;-0,13;-0,11;0,00;0,00;0,00;1,80;55,11;19,04;56,65;0,35;0,65;1,15;24,27;;;18,54;10,22;0,00;176.832.000,00
RSUL4;73,68;2,70;7,21;3,97;1,37;35,90;24,01;16,58;4,98;1,92;-0,13;-0,11;1,20;6,02;-2,81;1,80;55,11;19,04;56,65;0,35;0,65;1,15;24,27;;123.835,30;18,54;10,22;0,20;176.832.000,00
SANB11;30,00;8,63;7,53;1,04;0,12;30,30;15,31;13,58;6,68;6,68;;;1,02;;-0,12;;13,85;1,54;;0,11;0,89;0,11;0,22;15,28;61.711.797,18;28,75;3,98;-0,97;112.552.951.075,51
SANB3;14,31;8,61;7,19;1,00;0,11;30,30;15,31;13,58;6,37;6,68;;;0,98;;-0,11;;13,85;1,54;;0,11;0,89;0,11;0,22;15,28;2.314.979,97;14,38;1,99;-0,93;112.552.951.075,51
SANB4;15,75;8,61;7,91;1,10;0,12;30,30;15,31;13,58;7,01;6,68;;;1,07;;-0,12;;13,85;1,54;;0,11;0,89;0,11;0,22;15,28;2.926.942,59;14,38;1,99;-1,02;112.552.951.075,51
SAPR11;17,31;6,71;4,65;0,64;0,33;57,75;32,78;20,56;2,92;4,92;2,01;0,44;0,96;5,19;-0,40;1,71;13,83;7,18;10,83;0,52;0,48;0,35;8,40;12,41;25.524.384,53;26,91;3,72;0,53;5.219.703.862,63
SAPR3;3,30;6,52;4,43;0,61;0,32;57,75;32,78;20,56;2,78;4,92;2,01;0,44;0,91;4,94;-0,38;1,71;13,83;7,18;10,83;0,52;0,48;0,35;8,40;12,41;1.903.027,68;5,38;0,74;0,51;5.219.703.862,63
SAPR4;3,54;6,68;4,76;0,66;0,34;57,75;32,78;20,56;2,98;4,92;2,01;0,44;0,98;5,30;-0,40;1,71;13,83;7,18;10,83;0,52;0,48;0,35;8,40;12,41;12.732.967,29;5,38;0,74;0,54;5.219.703.862,63
SBFG3;22,68;0,52;9,87;2,43;0,74;46,34;8,55;9,35;10,80;14,95;4,12;0,93;0,92;3,31;-1,45;1,85;24,60;7,49;5,88;0,30;0,70;0,80;22,57;;37.710.101,06;9,34;2,30;-0,01;5.536.940.216,74
SBSP3;47,57;1,98;13,36;1,26;0,60;34,47;20,35;11,96;7,85;11,20;3,43;0,55;1,60;18,21;-0,69;1,34;9,39;4,50;7,44;0,48;0,52;0,38;6,69;-3,75;184.081.663,76;37,90;3,56;-3,78;32.165.974.435,14
