TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FESA3;59,00;8,29;4,91;1,71;1,28;46,29;36,99;33,84;4,49;3,66;-0,46;-0,17;1,66;4,38;-2,20;3,35;34,93;26,12;28,98;0,75;0,25;0,77;23,14;31,53;7.806,78;34,43;12,03;0,08;4.781.644.800,00
FESA4;50,84;10,58;4,23;1,48;1,10;46,29;36,99;33,84;3,87;3,66;-0,46;-0,17;1,43;3,78;-1,89;3,35;34,93;26,12;28,98;0,75;0,25;0,77;23,14;31,53;12.506.761,06;34,43;12,03;0,06;4.781.644.800,00
FHER3;13,06;;-4,67;1,91;0,23;4,28;-1,02;-2,65;-12,15;-11,28;0,88;-0,14;0,12;0,89;-1,04;1,51;-40,86;-4,99;-33,26;0,12;0,88;1,88;3,45;;1.411.384,94;6,84;-2,80;0,04;703.376.129,04
FIGE3;12,03;0,21;2,74;0,19;0,19;100,00;93,54;47,68;1,40;0,47;;;1,31;14.219,08;-0,19;;6,99;6,87;;0,98;0,02;0,14;1,92;-3,03;902,50;62,74;4,39;0,05;9.529.251,72
FIGE4;0,00;;0,00;0,00;0,00;100,00;93,54;47,68;0,00;0,47;;;0,00;0,00;0,00;;6,99;6,87;;0,98;0,02;0,14;1,92;-3,03;;62,74;4,39;0,00;9.529.251,72
FIQE3;3,50;2,40;9,73;1,27;0,66;46,54;26,79;19,19;6,97;6,04;-1,03;-0,19;1,87;3,92;-1,04;1,85;13,06;6,78;10,25;0,52;0,48;0,35;;;469.412,71;2,75;0,36;0,16;1.285.276.111,95
FLEX3;0,00;;0,00;0,00;0,00;24,43;-19,92;-42,50;0,00;-1,31;-1,31;;0,00;0,00;0,00;0,77;-425,18;-49,92;-122,57;-0,12;1,12;1,17;1,44;;;-14,25;-60,58;0,00;0,00
FLRY3;14,15;2,08;16,88;1,92;0,67;27,11;16,47;6,90;7,07;10,34;3,22;0,88;1,16;4,49;-0,96;1,94;11,40;3,95;10,01;0,35;0,65;0,57;13,37;-0,81;41.887.807,37;7,36;0,84;-1,41;5.228.991.382,24
FNCN3;14,25;;3,45;0,93;0,84;97,79;-29,03;114,35;-13,58;-13,58;;;3,94;2,05;-1,72;4,97;27,10;24,31;;0,90;0,10;0,21;-12,29;58,72;55.843,33;15,25;4,13;-0,01;13.021.336,50
FRAS3;8,99;2,94;11,85;1,36;0,64;29,54;10,89;6,70;7,29;6,87;-0,42;-0,08;0,79;1,70;-1,64;2,66;11,52;5,44;10,65;0,47;0,53;0,81;29,71;26,17;2.943.737,57;6,59;0,76;-3,92;2.427.446.923,57
FRIO3;21,00;;-1,40;-0,39;0,05;18,12;8,99;-2,95;0,46;6,33;5,87;;0,04;-0,21;-0,15;0,76;-27,53;-3,36;12,54;-0,12;1,10;1,14;15,09;;9.475,00;-54,31;-14,95;-0,06;86.241.834,00
FRTA3;2,23;;-0,88;-0,07;0,14;6,72;-87,06;-91,02;-0,92;-13,32;-12,39;;0,80;-0,05;-0,16;0,04;-7,38;-16,02;59,68;-2,17;3,17;0,18;-33,74;;3.035,13;-34,30;-2,53;0,00;4.579.541,38
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00
G2DI33;1,95;;-0,93;0,25;0,22;100,00;108,05;110,23;-0,95;-1,02;-0,06;0,02;;-10,96;-0,25;0,82;-26,92;-23,92;-23,58;0,89;0,11;-0,22;;;182.444,06;7,75;-2,09;0,01;224.359.956,60
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;;;7,86;-0,69;0,06;1.108.871.982,40
GEPA3;24,99;9,60;9,70;1,26;0,63;40,92;35,05;17,76;4,92;6,52;1,58;0,41;1,72;-4,03;-0,72;0,42;13,00;6,54;13,94;0,50;0,50;0,37;-1,18;-0,05;7.302,36;19,82;2,58;0,00;2.371.849.291,35
GEPA4;25,18;9,52;9,78;1,27;0,64;40,92;35,05;17,76;4,95;6,52;1,58;0,41;1,74;-4,06;-0,72;0,42;13,00;6,54;13,94;0,50;0,50;0,37;-1,18;-0,05;16.049,04;19,82;2,58;0,00;2.371.849.291,35
GETT11;4,81;2,14;15,12;2,48;0,16;41,43;18,41;17,71;14,55;;0,99;0,17;2,68;6,28;-3,92;1,03;16,41;1,07;10,57;0,07;0,93;0,06;;;1.078.155,63;1,94;0,32;0,13;
GETT3;2,40;2,05;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;10,57;0,07;0,93;0,06;;;75.696,11;1,94;0,32;0,07;
GETT4;2,40;2,05;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;10,57;0,07;0,93;0,06;;;87.049,26;1,94;0,32;0,07;
GFSA3;5,61;;-3,45;0,16;0,05;13,47;-11,54;-7,32;-2,19;-13,89;-11,67;0,86;0,25;0,14;-0,19;2,10;-4,69;-1,52;-4,07;0,32;0,68;0,21;7,64;;12.844.767,03;34,67;-1,63;0,02;291.497.549,70
GGBR3;22,76;15,95;3,50;0,86;0,54;22,75;21,54;13,86;2,25;2,86;0,40;0,15;0,49;2,25;-0,94;2,32;24,68;15,48;22,70;0,63;0,37;1,12;17,42;;1.077.978,86;26,35;6,50;-0,13;43.610.818.161,04
GGBR4;25,67;14,14;3,95;0,97;0,61;22,75;21,54;13,86;2,54;2,86;0,40;0,15;0,55;2,53;-1,06;2,32;24,68;15,48;22,70;0,63;0,37;1,12;17,42;;260.579.922,57;26,35;6,50;-0,15;43.610.818.161,04
GGPS3;12,45;2,08;16,20;3,23;0,93;16,55;10,10;5,60;8,99;9,63;0,64;0,23;0,91;2,58;-2,20;2,65;19,93;5,74;11,45;0,29;0,71;1,02;;;33.297.302,63;3,86;0,77;0,55;8.368.519.824,15
GMAT3;5,27;;11,06;1,54;0,88;22,05;6,27;4,83;8,53;9,57;1,01;0,18;0,53;1,93;-2,61;3,20;13,95;7,93;12,53;0,57;0,43;1,64;30,71;45,89;49.902.198,46;3,41;0,48;0,28;11.687.440.757,91
GNDI3;66,95;;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;;11,47;-0,02;35,34;41.526.443.086,05
GOAU3;11,10;11,26;3,06;0,24;0,15;22,75;21,46;4,54;0,65;1,03;0,35;0,13;0,14;0,61;-0,27;2,39;7,92;5,01;22,17;0,63;0,37;1,10;17,42;;1.015.104,26;45,74;3,62;-0,11;12.003.929.310,77
GOAU4;11,86;10,54;3,27;0,26;0,16;22,75;21,46;4,54;0,69;1,03;0,35;0,13;0,15;0,65;-0,29;2,39;7,92;5,01;22,17;0,63;0,37;1,10;17,42;;97.207.069,77;45,74;3,62;-0,11;12.003.929.310,77
GOLL4;6,61;;-13,55;-0,99;1,25;20,72;3,67;-10,27;37,97;25,42;20,48;;1,39;-1,95;-1,51;0,22;-7,31;-9,20;-5,48;-1,26;2,26;0,90;8,03;;102.496.608,06;-6,67;-0,49;0,17;2.750.550.715,89
GPAR3;41,92;36,15;3,85;2,79;2,54;82,93;608,39;452,68;2,86;2,21;-0,65;-0,64;17,41;4,71;-6,52;8,74;72,59;66,13;62,80;0,91;0,09;0,15;-9,31;-10,07;6.796,25;15,01;10,90;0,01;3.266.759.869,44
GPIV33;2,31;;-0,15;0,05;0,04;100,00;118,45;96,87;-0,13;0,46;0,59;-0,22;;0,22;-0,05;3,25;-31,29;-23,35;-35,75;0,75;0,25;-0,24;;;46.782,06;48,22;-15,09;0,00;98.890.552,53
GRAO3;0,00;;0,00;0,00;0,00;-1,07;3,48;2,20;0,00;2,19;2,19;1,46;0,00;0,00;0,00;0,93;42,15;8,50;14,18;0,20;0,80;3,86;;;;2,44;1,03;0,00;0,00
GRND3;7,78;3,93;12,36;1,61;1,46;40,11;9,52;22,61;29,35;25,08;-4,31;-0,24;2,79;2,74;-3,79;7,28;13,02;11,78;5,14;0,91;0,09;0,52;2,21;-2,98;21.184.986,26;4,84;0,63;-2,25;7.027.826.400,00
GSHP3;15,61;;-0,35;-0,04;0,02;70,12;31,14;-56,30;0,63;35,54;34,91;;0,20;-1,14;-0,02;0,91;-10,69;-5,80;3,38;-0,54;1,54;0,10;-9,39;;2.646,30;-420,90;-44,99;0,01;30.108.084,09
GUAR3;4,30;1,87;41,30;0,41;0,14;58,18;4,29;0,61;5,92;10,51;4,59;0,32;0,25;0,55;-0,43;1,62;0,99;0,34;2,85;0,35;0,65;0,56;5,59;-38,06;9.346.482,94;10,54;0,10;-0,47;2.146.560.000,00
HAGA3;2,07;;4,44;-0,44;0,42;23,18;15,74;19,68;5,56;-0,29;-3,93;;0,87;1,18;-2,67;1,72;-9,84;9,36;-11,26;-0,95;1,95;0,48;2,91;;11.573,56;-4,74;0,47;-0,14;16.144.333,69
HAGA4;1,01;;2,17;-0,21;0,20;23,18;15,74;19,68;2,71;-0,29;-3,93;;0,43;0,58;-1,30;1,72;-9,84;9,36;-11,26;-0,95;1,95;0,48;2,91;;19.322,37;-4,74;0,47;-0,07;16.144.333,69
HAPV3;2,59;;-25,17;0,40;0,27;23,81;-0,66;-3,27;-125,28;-170,95;-45,67;0,15;0,82;42,69;-0,30;1,06;-1,59;-1,06;-1,37;0,67;0,33;0,32;43,91;;354.536.587,77;6,47;-0,10;0,10;19.527.209.851,17
HBOR3;2,17;8,33;5,69;0,14;0,06;27,90;16,25;5,63;1,97;12,04;10,05;0,70;0,32;0,14;-0,13;3,04;2,40;0,98;3,26;0,41;0,59;0,17;11,84;;2.077.211,00;15,87;0,38;-0,12;293.133.847,68
HBRE3;3,68;;6,02;0,15;0,09;84,17;159,43;44,75;1,69;5,54;3,85;0,35;2,70;6,17;-0,10;1,20;2,55;1,47;5,43;0,58;0,42;0,03;21,74;-5,39;345.156,63;23,97;0,61;-0,10;379.735.450,08
HBSA3;2,45;;-228,22;1,40;0,29;34,97;17,94;-0,46;5,87;17,93;12,03;2,87;1,05;3,12;-0,37;1,86;-0,61;-0,13;3,83;0,21;0,79;0,28;17,46;;11.064.567,26;1,75;-0,01;2,34;1.870.541.301,78
HBTS5;30,00;4,69;4,51;0,57;0,20;93,61;44,24;35,78;3,65;6,32;2,67;0,42;1,62;-3,00;-0,22;0,56;12,58;4,54;10,40;0,36;0,64;0,13;49,55;;4.437,63;52,84;6,65;-0,07;274.010.610,00
HETA3;96,00;;0,24;-0,14;3,72;100,00;91,51;6.806,82;17,88;125,16;118,55;;16,36;-35,76;-4,86;0,69;-58,04;1.549,22;396,16;-26,69;27,69;0,23;3,27;;19.200,00;-688,08;399,33;0,00;18.118.848,97
HETA4;4,97;;0,01;-0,01;0,19;100,00;91,51;6.806,82;0,93;125,16;118,55;;0,85;-1,85;-0,25;0,69;-58,04;1.549,22;396,16;-26,69;27,69;0,23;3,27;;8.955,86;-688,08;399,33;0,00;18.118.848,97
HGTX3;37,50;;101,99;3,57;2,48;40,58;-0,59;4,10;-707,65;-713,65;-5,99;0,03;4,18;7,50;-5,59;2,47;3,51;2,43;-7,32;0,69;0,31;0,59;-7,54;-26,63;;10,49;0,37;-1,23;6.095.022.637,50
HOOT3;0,00;;0,00;0,00;0,00;66,58;225,30;196,83;0,00;0,01;-0,03;;0,00;0,00;0,00;0,05;-39,47;42,44;-42,41;-1,08;2,14;0,22;-3,08;;;-27,26;10,76;0,00;8.368.163,64
HOOT4;1,06;;0,10;-0,04;0,04;66,58;225,30;196,83;0,09;0,01;-0,03;;0,19;-0,03;-0,05;0,05;-39,47;42,44;-42,41;-1,08;2,14;0,22;-3,08;;14.463,56;-27,26;10,76;0,00;8.368.163,64
HYPE3;36,65;3,36;13,68;2,18;0,98;63,10;32,90;22,48;9,35;12,18;2,72;0,63;3,08;7,02;-1,52;1,63;15,92;7,14;11,78;0,45;0,55;0,32;16,61;11,95;186.993.908,66;16,82;2,68;0,50;23.487.244.116,84
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IFCM3;1,40;;-2,04;0,37;0,17;42,51;-9,47;-29,72;-6,41;-10,47;-4,01;0,23;0,61;-66,34;-0,24;0,99;-18,36;-8,25;-4,14;0,45;0,55;0,28;;;1.411.458,23;3,74;-0,69;0,00;544.842.315,90
IGBR3;109,45;;0,35;-0,21;0,64;100,00;6.032,01;5.379,32;0,31;0,87;0,56;;18,82;-0,61;-1,33;0,33;-60,10;184,10;-146,75;-3,06;4,06;0,03;-7,98;;521.556,06;-520,56;312,87;0,00;136.679.212,80
IGSN3;0,00;;0,00;0,00;0,00;32,32;11,19;-28,11;0,00;24,07;24,07;1,78;0,00;0,00;0,00;1,09;-18,64;-4,99;0,73;0,27;0,73;0,18;29,48;;;7,37;-1,37;0,00;0,00
IGTA3;33,00;;-236,02;1,88;0,91;57,98;48,94;-2,45;11,81;15,89;4,08;0,65;5,78;14,34;-1,18;1,40;-0,80;-0,39;6,51;0,48;0,52;0,16;7,55;;;17,52;-0,14;2,20;5.758.073.079,00
IGTI11;19,44;2,23;1.048,73;1,93;0,99;58,59;48,68;0,74;16,04;12,93;2,57;0,31;7,81;16,92;-1,35;1,27;0,18;0,09;4,87;0,51;0,49;0,13;7,95;-37,31;63.699.390,86;10,06;0,02;-10,83;5.128.997.362,60
IGTI3;2,44;2,53;394,89;0,73;0,37;58,59;48,68;0,74;6,04;12,93;2,57;0,31;2,94;6,37;-0,51;1,27;0,18;0,09;4,87;0,51;0,49;0,13;7,95;-37,31;245.748,34;3,35;0,01;-4,08;5.128.997.362,60
IGTI4;8,48;2,19;1.372,41;2,53;1,29;58,59;48,68;0,74;20,99;12,93;2,57;0,31;10,22;22,14;-1,77;1,27;0,18;0,09;4,87;0,51;0,49;0,13;7,95;-37,31;117.297,15;3,35;0,01;-14,17;5.128.997.362,60
INEP3;1,04;;-0,54;-0,12;0,14;-70,22;-763,86;-3.300,43;-2,33;-12,80;-10,68;;17,79;-0,17;-0,16;0,09;-21,84;-26,81;11,05;-1,23;2,23;0,01;-23,07;;1.744.743,43;-8,84;-1,93;0,00;173.721.869,92
INEP4;0,78;;-0,40;-0,09;0,11;-70,22;-763,86;-3.300,43;-1,75;-12,80;-10,68;;13,34;-0,13;-0,12;0,09;-21,84;-26,81;11,05;-1,23;2,23;0,01;-23,07;;451.551,40;-8,84;-1,93;0,00;173.721.869,92
INNT3;0,00;;0,00;0,00;0,00;22,85;15,41;12,88;0,00;2,69;2,69;1,41;0,00;0,00;0,00;0,88;44,02;5,64;16,81;0,13;0,87;0,44;30,40;22,47;;1,59;0,70;0,00;0,00
INTB3;23,50;2,52;16,03;3,42;1,54;28,39;10,95;11,35;16,61;15,61;-1,00;-0,21;1,82;3,71;-6,61;2,19;21,36;9,63;13,58;0,45;0,55;0,85;23,09;21,18;42.335.040,14;6,86;1,47;0,50;7.698.861.085,00
IRBR3;25,88;;-3,38;0,52;0,09;-20,42;-25,47;-8,94;-1,19;-1,19;;;0,30;-0,56;-0,23;0,78;-15,47;-2,74;;0,18;0,82;0,31;8,26;;41.940.198,86;49,52;-7,66;0,44;2.138.838.312,00
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;8,62;5,43;6,12;1,09;0,87;33,88;183,47;161,14;5,37;5,69;0,36;0,07;9,85;19,30;-0,98;1,59;17,87;14,15;17,12;0,79;0,21;0,09;11,30;10,92;1.170.563,83;7,89;1,41;0,51;83.053.077.767,50
ITSA4;8,48;5,52;6,02;1,07;0,85;33,88;183,47;161,14;5,28;5,69;0,36;0,07;9,69;18,99;-0,97;1,59;17,87;14,15;17,12;0,79;0,21;0,09;11,30;10,92;178.275.048,49;7,89;1,41;0,50;83.053.077.767,50
ITUB3;21,59;5,87;7,13;1,19;0,09;40,78;13,25;10,48;5,64;6,16;;;0,75;;-0,09;;16,75;1,28;;0,08;0,92;0,12;13,63;5,07;13.326.073,03;18,09;3,03;0,65;231.202.286.376,39
ITUB4;25,51;4,96;8,42;1,41;0,11;40,78;13,25;10,48;6,66;6,16;;;0,88;;-0,11;;16,75;1,28;;0,08;0,92;0,12;13,63;5,07;850.300.999,23;18,09;3,03;0,77;231.202.286.376,39
JALL3;6,80;2,62;4,23;0,94;0,34;-12,54;11,52;26,09;9,58;19,56;9,95;0,98;1,10;1,47;-0,53;2,86;22,27;8,04;3,89;0,36;0,64;0,31;;;6.322.663,77;7,21;1,61;0,09;2.009.834.160,62
JBSS3;17,15;11,66;2,46;0,76;0,18;0,00;0,00;4,12;;;;1,58;0,10;1,57;-0,30;1,44;31,03;7,43;;0,24;0,76;1,80;18,10;96,01;191.016.361,31;22,46;6,97;-0,10;38.040.695.745,50
JFEN3;2,42;;-0,41;-0,07;0,04;-132,17;-1.440,58;-1.868,86;-0,54;-6,83;-6,29;;7,72;-0,27;-0,30;0,84;-15,85;-10,88;56,03;-0,69;1,69;0,01;-47,18;;19.479,09;-36,98;-5,86;0,01;50.918.646,46
JHSF3;3,72;6,45;3,85;0,49;0,24;59,65;46,91;34,51;2,83;5,23;2,39;0,41;1,33;1,02;-0,36;4,21;12,72;6,36;9,87;0,50;0,50;0,18;39,82;;16.297.257,66;7,60;0,97;-0,11;2.533.895.457,93
JOPA3;22,50;3,68;7,80;0,32;0,10;21,36;5,74;1,35;1,83;6,82;4,98;0,86;0,11;0,32;-0,37;1,73;4,07;1,27;5,96;0,31;0,69;0,94;16,21;9,78;15.056,17;70,97;2,89;-11,81;239.759.672,98
JOPA4;35,11;2,59;12,17;0,49;0,15;21,36;5,74;1,35;2,86;6,82;4,98;0,86;0,16;0,50;-0,58;1,73;4,07;1,27;5,96;0,31;0,69;0,94;16,21;9,78;3.572,75;70,97;2,89;-18,42;239.759.672,98
JSLG3;7,31;6,19;10,78;1,48;0,25;17,29;12,77;3,22;2,72;7,83;5,07;2,76;0,35;3,23;-0,36;1,37;13,75;2,36;11,99;0,17;0,83;0,73;-3,66;;3.132.111,66;4,93;0,68;-0,38;2.125.318.598,76
KEPL3;8,12;12,46;3,82;2,44;1,15;36,48;28,54;21,07;2,82;2,53;-0,32;-0,28;0,80;4,31;-4,04;1,59;64,04;30,03;49,59;0,47;0,53;1,43;25,71;;14.406.046,43;3,32;2,13;0,03;1.475.502.267,30
KLBN11;18,58;7,96;4,45;1,80;0,44;47,50;33,40;23,42;3,12;6,26;3,14;1,82;1,04;3,46;-0,60;1,94;40,56;9,86;12,22;0,24;0,76;0,42;19,06;54,55;122.061.470,80;10,30;4,18;0,09;20.876.089.481,30
KLBN3;3,73;7,93;4,47;1,81;0,44;47,50;33,40;23,42;3,13;6,26;3,14;1,82;1,05;3,47;-0,60;1,94;40,56;9,86;12,22;0,24;0,76;0,42;19,06;54,55;3.468.660,37;2,06;0,84;0,09;20.876.089.481,30
KLBN4;3,72;7,95;4,45;1,81;0,44;47,50;33,40;23,42;3,12;6,26;3,14;1,82;1,04;3,46;-0,60;1,94;40,56;9,86;12,22;0,24;0,76;0,42;19,06;54,55;20.071.935,60;2,06;0,84;0,09;20.876.089.481,30
KRSA3;1,01;;-7,26;0,64;0,17;23,84;13,22;-5,26;2,89;8,92;6,06;1,34;0,38;1,10;-0,23;2,10;-8,79;-2,28;7,30;0,26;0,74;0,43;;;278.652,34;1,58;-0,14;-0,11;773.348.067,00
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,75;12.391.135.396,59
LAND3;27,70;5,63;19,43;3,39;2,73;92,85;59,06;144,37;47,50;48,00;0,49;0,04;28,05;-54,07;-2,89;0,51;17,45;14,07;-4,37;0,81;0,19;0,10;;;2.764.281,80;8,17;1,43;0,07;2.665.486.847,40
LAVV3;5,15;13,49;8,94;0,82;0,53;33,55;15,58;20,69;11,88;7,44;-4,44;-0,31;1,85;0,87;-2,50;4,53;9,15;5,96;4,86;0,65;0,35;0,29;122,69;;2.594.489,09;6,29;0,58;-0,25;1.027.601.912,80
LCAM3;24,15;4,56;40,48;2,06;0,61;37,51;27,49;3,74;5,51;10,49;4,98;1,86;1,51;14,04;-0,74;1,33;5,09;1,51;8,99;0,30;0,70;0,40;49,27;38,02;166.957.437,09;11,73;0,60;-0,58;12.285.815.275,65
LEVE3;29,60;15,18;6,72;2,40;1,21;26,83;17,07;13,38;5,27;5,36;0,05;0,02;0,90;4,31;-3,13;1,85;35,78;18,04;27,97;0,50;0,50;1,35;13,28;18,96;9.086.349,54;12,31;4,41;-23,54;3.826.159.470,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;2,07;12,26;-0,14;0,27;0,03;14,95;-14,41;-42,80;-0,40;-4,91;-4,50;3,02;0,06;-0,88;-0,04;0,85;-199,39;-23,53;-16,44;0,12;0,88;0,55;3,21;;20.671.616,83;7,64;-15,23;0,00;774.915.073,92
LINX3;37,40;;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;71,90;2,53;31,16;3,84;3,23;;;;35,66;32,98;-2,68;-0,29;;19,98;-4,52;2,31;12,34;10,38;10,46;0,84;0,16;0,00;;-7,09;31.390,60;18,70;2,31;1,35;845.895.519,10
LJQQ3;3,85;;-38,55;1,34;0,24;33,26;3,79;-0,81;8,24;7,35;-0,90;-0,15;0,31;0,75;-0,72;1,89;-3,48;-0,62;8,58;0,18;0,82;0,76;18,92;;18.198.661,74;2,87;-0,10;0,30;722.940.438,34
LOGG3;16,05;5,72;4,25;0,45;0,27;98,60;229,35;177,72;3,29;6,22;2,96;0,40;7,55;9,73;-0,30;1,35;10,54;6,28;9,10;0,60;0,40;0,04;16,90;59,49;7.225.075,40;35,86;3,78;0,92;1.620.244.182,44
LOGN3;38,88;;10,18;4,73;1,20;23,59;19,35;19,68;10,35;12,70;2,35;1,07;2,00;10,70;-1,74;1,57;46,45;11,79;10,09;0,25;0,75;0,60;18,84;;3.614.646,60;8,22;3,82;0,03;4.139.813.746,08
LPSB3;1,51;5,01;18,63;1,19;0,57;80,60;15,58;6,13;7,33;5,51;-1,82;-0,30;1,14;6,98;-0,76;1,47;6,38;3,05;8,18;0,48;0,52;0,50;11,92;;351.331,71;1,27;0,08;-0,26;222.807.492,81
LREN3;15,12;4,66;11,28;1,44;0,69;60,17;10,60;9,73;10,35;9,61;-0,78;-0,11;1,10;2,41;-1,80;1,86;12,80;6,11;10,52;0,48;0,52;0,63;12,26;12,01;373.836.893,49;10,47;1,34;0,11;14.621.785.753,74
LTEL3B;86,61;1,33;10,49;5,97;5,52;;;;10,55;10,51;-0,04;-0,02;;-257,62;-5,84;0,72;56,92;52,56;56,62;0,92;0,08;0,00;;-8,21;;14,50;8,25;-1,25;18.664.056.853,83
LUPA3;3,44;;1,95;0,57;0,19;22,87;-53,62;49,70;-1,80;-4,21;-2,41;0,76;0,97;1,70;-0,27;1,53;29,23;9,57;-53,45;0,33;0,67;0,19;-0,35;;6.412.503,23;6,05;1,77;-0,01;106.778.439,36
LUXM3;0,00;;0,00;0,00;0,00;27,85;14,28;8,16;0,00;11,58;-0,22;-0,04;0,00;0,00;0,00;0,95;10,56;7,23;9,27;0,68;0,32;0,89;6,11;23,64;;20,46;2,16;0,00;231.840.000,00
LUXM4;80,00;0,87;37,03;3,91;2,68;27,85;14,28;8,16;21,15;11,58;-0,22;-0,04;3,02;-338,50;-3,18;0,95;10,56;7,23;9,27;0,68;0,32;0,89;6,11;23,64;10.137,00;20,46;2,16;-1,69;231.840.000,00
LVTC3;5,61;3,34;15,66;0,56;0,22;23,13;8,29;2,16;4,09;2,37;-1,72;-0,24;0,34;0,72;-0,51;2,20;3,58;1,41;11,35;0,40;0,60;0,65;;;486.931,14;10,02;0,36;-0,23;362.759.783,43
LWSA3;5,30;;103,98;1,06;0,67;45,17;4,27;2,66;64,84;36,49;-28,23;-0,46;2,77;2,91;-1,24;1,97;1,02;0,64;0,51;0,63;0,37;0,24;31,17;24,64;54.257.928,17;5,01;0,05;-0,36;3.142.736.618,42
MAPT3;30,05;;-165,35;-4,53;35,72;;;;-165,35;-100,74;0,00;;;-5.522,56;-35,72;0,00;-2,74;-21,60;2,74;-7,88;8,88;0,00;;;3.005,00;-6,63;-0,18;26,76;16.823.853,55
MAPT4;6,82;;-37,53;-1,03;8,11;;;;-37,53;-100,74;0,00;;;-1.253,37;-8,11;0,00;-2,74;-21,60;2,74;-7,88;8,88;0,00;;;1.364,00;-6,63;-0,18;6,07;16.823.853,55
MATD3;7,88;1,14;29,11;1,77;0,61;35,35;19,16;5,87;8,92;11,36;2,44;0,48;1,71;4,20;-0,80;2,62;6,08;2,10;9,46;0,35;0,65;0,36;;;3.155.028,37;4,45;0,27;-0,99;3.012.758.989,48
MBLY3;1,90;;-2,25;0,37;0,22;39,90;-15,09;-14,10;-2,11;-1,48;0,63;-0,11;0,32;0,57;-0,56;2,85;-16,21;-9,91;-13,17;0,61;0,39;0,70;;;2.192.396,57;5,20;-0,84;-0,38;202.330.817,60
