TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
DKS;125,43;1,96;10,23;4,23;1,19;34,64;11,96;8,43;7,21;6,95;-0,26;-0,15;0,86;4,60;-2,65;1,88;41,32;11,60;28,00;0,28;0,72;1,38;7,56;26,39;;29,68;12,26;;10.669.326.660,00
DL;9,73;;31,89;2,62;0,84;51,52;8,97;4,98;17,70;12,27;-5,43;-0,80;1,59;-13,65;-1,43;0,87;8,22;2,62;9,32;0,32;0,68;0,53;14,14;-15,75;;3,71;0,31;;332.638.537,00
DLB;82,11;1,29;32,35;3,34;2,77;88,38;22,99;18,96;26,67;23,89;-2,79;-0,35;6,13;6,83;-5,71;4,66;10,31;8,55;10,17;0,83;0,17;0,45;3,03;-2,27;;24,61;2,54;;7.842.005.871,00
DLHC;9,11;;11,82;1,24;0,35;100,00;7,09;3,48;5,81;14,84;9,03;1,92;0,41;-15,01;-0,43;0,89;10,46;2,94;6,12;0,28;0,72;0,84;27,86;47,92;;7,37;0,77;;125.943.017,00
DLNG;2,44;;1,74;0,22;0,09;72,15;42,47;37,71;1,54;9,08;7,54;1,07;0,66;0,80;-0,11;5,30;12,58;5,28;6,13;0,42;0,58;0,14;-1,08;25,51;;11,16;1,40;;89.797.368,00
DLO;11,41;;33,48;9,77;4,72;49,94;33,07;30,02;30,39;26,29;-4,09;-1,32;10,05;11,50;-60,25;1,80;29,17;14,09;28,93;0,48;0,52;0,47;;;;1,17;0,34;;3.352.213.501,00
DLPN;1,82;;-4,98;0,70;0,32;91,19;-9,38;-11,80;-6,27;-7,99;-1,72;0,19;0,59;-16,72;-0,46;0,94;-14,02;-6,34;-8,32;0,45;0,55;0,54;12,57;;;2,61;-0,37;;23.813.972,00
DLTH;5,57;;80,81;0,81;0,35;52,57;1,00;0,35;28,38;31,64;3,26;0,09;0,29;1,73;-0,62;1,91;1,00;0,44;1,97;0,44;0,56;1,24;6,74;-37,07;;6,89;0,07;;186.182.263,00
DLTR;142,45;;19,51;3,60;1,37;31,54;7,89;5,70;14,09;15,34;1,24;0,32;1,11;14,71;-1,89;1,51;18,46;7,02;14,30;0,38;0,62;1,23;4,96;-1,18;;39,56;7,30;;31.513.871.620,00
DLX;15,14;7,93;11,25;1,11;0,22;53,60;8,19;2,63;3,61;11,85;8,24;2,53;0,30;-26,96;-0,28;0,96;9,83;1,99;7,13;0,20;0,80;0,76;2,63;-22,15;;13,70;1,35;;657.993.484,00
DM;1,76;;-0,78;1,17;0,79;7,28;-349,05;-349,92;-0,78;-0,73;0,06;-0,09;2,74;2,43;-1,42;3,79;-148,91;-101,24;-120,70;0,68;0,32;0,29;;;;1,51;-2,25;;565.770.128,00
DMAC;2,78;;-5,48;2,35;2,18;;;;-5,49;-3,03;2,45;-1,05;;2,36;-133,71;15,61;-42,97;-39,76;-42,96;0,93;0,07;0,00;;;;1,18;-0,51;;74.875.686,00
DMLP;28,63;13,89;8,58;;6,49;96,62;75,08;75,08;8,58;8,23;-0,35;;6,44;18,73;-10,26;17,70;;75,64;;0,00;0,03;1,01;24,42;27,72;;0,00;3,34;;1.098.576.045,00
DMRC;30,27;;-10,95;7,08;6,07;52,97;-181,86;-183,02;-11,02;-10,24;0,77;-0,50;20,04;13,95;-12,60;6,28;-64,69;-55,49;-64,69;0,86;0,14;0,30;3,67;;;4,27;-2,77;;613.678.845,00
DMS;0,47;;-0,59;-0,40;0,08;26,42;-10,03;-8,17;-0,48;-5,82;-5,34;;0,05;0,38;-0,15;1,93;-67,80;-14,06;-20,53;-0,21;1,21;1,72;;;;-1,18;-0,80;;18.819.270,00
DMS.WS;0,01;;-0,01;-0,01;0,00;26,42;-10,03;-8,17;-0,01;-5,82;-5,34;;0,00;0,01;0,00;1,93;-67,80;-14,06;-20,53;-0,21;1,21;1,72;;;;-1,18;-0,80;;18.819.270,00
DMTK;2,47;;-0,65;0,72;0,43;0,97;-825,42;-825,42;-0,65;0,24;0,89;-0,98;5,38;0,80;-1,19;6,96;-109,89;-66,53;-109,74;0,61;0,39;0,08;;;;3,45;-3,79;;76.792.053,00
DMYD;16,21;;-1,84;0,11;0,00;;;;-1,66;2,80;4,47;-0,30;;0,48;0,00;3,00;-6,08;-0,11;-6,72;0,02;0,98;0,00;;;;144,93;-8,81;;559.245,00
DMYD.U;18,13;;-2,06;0,13;0,00;;;;-1,86;2,80;4,47;-0,30;;0,54;0,00;3,00;-6,08;-0,11;-6,72;0,02;0,98;0,00;;;;144,93;-8,81;;559.245,00
DMYD.WS;5,72;;-0,65;0,04;0,00;;;;-0,59;2,80;4,47;-0,30;;0,17;0,00;3,00;-6,08;-0,11;-6,72;0,02;0,98;0,00;;;;144,93;-8,81;;559.245,00
DNA;1,50;;-1,82;1,95;1,29;63,81;-444,56;-440,87;-1,80;-1,11;0,70;-0,75;8,02;2,75;-2,87;6,92;-106,95;-71,13;-108,77;0,67;0,33;0,16;;;;0,77;-0,82;;3.128.249.250,00
DNB;9,70;1,55;-906,72;1,24;0,46;66,77;7,56;-0,21;25,29;45,36;20,07;0,98;1,91;-11,33;-0,49;0,62;-0,14;-0,05;1,95;0,37;0,63;0,24;;;;7,85;-0,01;;4.261.584.420,00
DNK;2,36;;-1,39;11,17;0,33;52,36;24,45;-53,45;3,04;1,51;-1,54;-5,65;0,74;-0,57;-0,48;0,36;-802,26;-23,59;106,69;0,03;0,97;0,44;;;;0,21;-1,69;;431.607.698,48
DNLI;29,96;;-11,07;4,24;2,91;100,00;-365,19;-365,21;-11,07;-7,59;3,48;-1,33;40,42;4,39;-48,72;3,39;-38,33;-26,29;-38,33;0,69;0,31;0,07;;;;7,06;-2,71;;4.101.191.444,00
DNMR;3,01;;-1,61;0,86;0,39;-30,51;-378,21;-377,00;-1,61;-2,98;-1,37;0,73;6,09;2,00;-0,51;7,22;-53,43;-24,40;-25,99;0,46;0,54;0,06;;;;3,49;-1,86;;306.834.584,00
DNN;1,05;;19,46;2,58;2,14;55,48;234,25;239,80;19,92;18,74;-1,18;-0,15;46,67;20,31;-2,49;3,89;13,26;10,99;12,76;0,83;0,17;0,05;2,90;;;0,41;0,05;;877.536.345,00
DNOW;9,77;;8,10;1,24;0,79;23,85;6,28;5,74;7,41;6,22;-1,19;-0,20;0,47;1,81;-3,44;2,29;15,34;9,71;15,58;0,63;0,37;1,69;-4,21;;;7,86;1,21;;1.045.125.233,00
DOCN;36,00;;-77,80;-14,69;2,02;61,40;-4,63;-6,69;-112,48;-142,72;-30,24;;5,21;6,24;-3,61;3,75;-18,88;-2,59;-2,60;-0,14;1,14;0,39;;;;-2,45;-0,46;;3.197.250.000,00
DOCS;30,70;;49,85;6,39;5,57;87,16;30,95;29,67;47,80;41,35;-6,44;-0,86;14,79;7,50;-35,26;8,49;12,82;11,17;12,78;0,87;0,13;0,38;;;;4,80;0,62;;5.943.225.280,00
DOCU;55,00;;-114,18;18,03;3,69;78,69;-3,32;-3,87;-133,28;-129,58;3,70;-0,50;4,42;-19,27;-8,05;0,74;-15,79;-3,23;-6,80;0,20;0,80;0,84;37,15;;;3,05;-0,48;;11.127.446.000,00
DOLE;13,45;2,38;-71,35;1,05;0,28;5,30;0,01;-0,20;1.394,97;2.419,63;1.024,66;0,77;0,15;5,60;-0,43;1,17;-1,47;-0,39;-0,59;0,27;0,73;1,94;;;;12,84;-0,19;;1.276.394.240,00
DOMA;0,30;;-0,34;2,18;0,30;100,00;-68,77;-73,15;-0,36;-1,20;-0,84;5,06;0,25;;-0,30;;-641,44;-87,02;-76,71;0,14;0,86;1,19;;;;0,14;-0,88;;99.918.540,00
DOMO;12,80;;-4,22;-3,05;1,84;76,32;-33,82;-34,20;-4,27;-4,68;-0,40;;1,44;-5,59;-6,08;0,68;-72,10;-43,60;279,29;-0,60;1,60;1,27;23,25;;;-4,20;-3,03;;445.941.760,00
DOOO;73,51;0,67;10,59;808,80;1,38;25,37;13,15;8,47;6,83;8,64;1,81;214,44;0,90;36,96;-2,98;1,08;7.638,14;13,06;38,29;0,00;1,00;1,54;16,67;24,99;;0,09;6,94;;5.782.884.680,00
DOOR;91,18;;14,55;3,04;0,91;23,50;9,92;4,99;7,32;9,58;2,26;0,94;0,73;2,73;-1,86;2,85;20,90;6,24;14,15;0,30;0,70;1,25;5,64;-0,85;;29,99;6,27;;2.016.217.750,00
DORM;87,02;;22,53;2,63;1,17;32,56;9,91;7,01;15,94;19,95;4,01;0,66;1,58;4,63;-2,55;1,87;11,66;5,19;7,72;0,45;0,55;0,74;13,93;2,66;;33,13;3,86;;2.738.371.466,00
DOV;137,03;1,11;17,95;4,30;1,77;35,94;16,66;12,51;13,47;15,73;2,25;0,72;2,25;23,74;-2,56;1,32;23,94;9,88;15,02;0,41;0,59;0,79;4,52;5,59;;31,90;7,64;;19.163.823.639,00
DOW;50,37;4,17;12,41;1,77;0,60;12,94;8,59;5,37;7,75;10,35;2,60;0,59;0,67;4,02;-0,89;1,85;14,23;4,84;10,42;0,34;0,66;0,90;5,41;59,83;;28,53;4,06;;35.627.446.476,00
DOX;96,75;2,08;21,75;3,26;1,79;35,22;14,40;11,89;17,97;17,91;-0,06;-0,01;2,59;14,88;-2,65;1,59;14,97;8,23;12,64;0,55;0,45;0,69;3,43;4,70;;29,72;4,45;;11.633.607.000,00
DOYU;1,01;;-4,17;0,34;0,27;12,91;-5,57;-5,93;-4,45;9,09;13,53;-1,04;0,25;0,40;-2,37;4,22;-8,20;-6,44;-7,70;0,79;0,21;1,09;28,70;;;2,95;-0,24;;322.974.467,00
DPZ;299,76;1,50;26,57;-2,55;6,45;36,51;16,79;9,56;15,13;21,62;6,49;;2,54;39,04;-13,02;1,49;-9,60;24,29;67,83;-2,53;3,53;2,54;12,00;18,91;;-117,48;11,28;;10.593.218.640,00
DQ;38,20;;1,81;0,50;0,43;71,96;63,91;39,34;1,12;-0,05;-1,17;-0,53;0,71;0,77;-1,36;5,21;27,73;23,58;36,90;0,85;0,15;0,60;70,14;92,48;;76,00;21,07;;2.951.565.020,00
DRD;11,39;3,06;157,86;3,12;2,37;20,58;12,24;6,25;80,66;69,17;-11,49;-0,44;9,87;7,02;-4,09;5,03;1,98;1,50;3,26;0,76;0,24;0,24;11,83;132,95;;3,65;0,07;;980.328.188,00
DRI;161,30;3,75;20,57;9,54;1,94;19,56;10,54;9,19;17,94;18,50;0,56;0,30;1,89;-18,41;-2,12;0,46;46,41;9,41;32,47;0,20;0,80;1,02;6,08;14,74;;16,90;7,84;;19.505.928.350,00
DRIO;3,84;;-1,71;1,41;0,94;33,15;-221,65;-221,66;-1,71;-1,41;0,30;-0,25;3,80;2,67;-1,93;3,15;-82,05;-54,72;-60,70;0,67;0,33;0,25;39,85;;;2,73;-2,24;;101.227.392,00
DRIOW;0,12;;-0,05;0,04;0,03;33,15;-221,65;-221,66;-0,05;-1,41;0,30;-0,25;0,12;0,08;-0,06;3,15;-82,05;-54,72;-60,70;0,67;0,33;0,25;39,85;;;2,73;-2,24;;101.227.392,00
DRNA;38,22;;-23,93;27,66;3,86;100,00;-63,81;-64,53;-24,20;-19,64;4,56;-5,22;15,44;8,51;-16,27;2,46;-115,58;-16,12;-111,41;0,14;0,86;0,25;289,20;;;1,38;-1,60;;2.977.701.090,00
DRQ;23,89;;69,82;0,93;0,84;27,68;4,97;3,16;44,40;30,57;-13,83;-0,29;2,21;1,22;-3,66;9,02;1,33;1,20;1,36;0,90;0,10;0,38;-4,49;;;25,76;0,34;;816.390.581,00
DRRX;6,02;;-4,04;9,61;2,53;91,55;-174,46;-187,82;-4,35;-3,67;0,68;-1,50;7,59;17,51;-18,79;1,20;-237,77;-62,52;-92,46;0,26;0,74;0,33;-17,07;;;0,63;-1,49;;147.428.596,00
DRTT;0,37;;-0,84;4,95;0,26;19,67;-22,45;-25,42;-0,96;-2,35;-1,39;7,23;0,21;2,12;-0,41;1,51;-587,07;-31,12;-52,97;0,05;0,95;1,22;;;;0,07;-0,44;;36.589.226,00
DRUA;25,09;;16,39;0,74;0,20;46,61;11,03;7,05;10,48;44,02;23,20;1,64;1,16;-6,64;-0,22;0,75;4,51;1,22;2,54;0,27;0,73;0,17;6,41;-19,82;;33,92;1,53;;41.680.038.204,00
DRVN;23,77;;92,22;2,41;0,61;100,00;8,97;2,12;21,83;35,39;13,56;1,50;1,96;60,35;-0,67;1,13;2,61;0,66;3,58;0,25;0,75;0,31;;;;9,86;0,26;;3.982.908.331,00
DS;0,17;;-0,35;-1,02;0,03;94,28;-10,11;-14,35;-0,49;-1,90;-1,41;;0,05;-0,31;-0,04;0,54;-292,85;-9,92;-72,00;-0,03;1,03;0,69;-1,17;;;-0,17;-0,49;;15.705.450,00
DSAC;8,43;;2.305,08;-8,35;1,05;;;;2.305,08;2.434,33;129,25;;;-33,41;-1,05;0,09;-0,36;0,05;-0,69;-0,13;0,13;0,00;;;;-1,01;0,00;;184.406.250,00
DSACU;9,08;;2.482,81;-9,00;1,13;;;;2.482,81;2.434,33;129,25;;;-35,98;-1,13;0,09;-0,36;0,05;-0,69;-0,13;0,13;0,00;;;;-1,01;0,00;;184.406.250,00
DSACW;0,65;;177,73;-0,64;0,08;;;;177,73;2.434,33;129,25;;;-2,58;-0,08;0,09;-0,36;0,05;-0,69;-0,13;0,13;0,00;;;;-1,01;0,00;;184.406.250,00
DSEY;8,34;;-14,73;4,31;0,64;30,67;-2,95;-6,56;-32,73;-55,14;-22,41;2,95;0,97;16,99;-0,89;1,16;-29,23;-4,37;-3,51;0,15;0,85;0,67;;;;1,94;-0,57;;2.706.990.528,00
DSGX;77,07;;72,29;6,31;5,26;76,29;25,19;19,69;56,50;54,87;-1,63;-0,18;14,23;57,02;-6,72;1,74;8,73;7,28;8,77;0,83;0,17;0,37;15,82;29,34;;12,21;1,07;;6.556.961.460,00
DSKE;6,03;;8,24;1,42;0,23;100,00;5,43;1,89;2,88;8,14;5,27;2,59;0,16;2,08;-0,33;1,53;17,17;2,77;9,18;0,16;0,84;1,46;15,94;13,21;;4,26;0,73;;273.714.966,00
DSKEW;0,01;;0,01;0,00;0,00;100,00;5,43;1,89;0,00;8,14;5,27;2,59;0,00;0,00;0,00;1,53;17,17;2,77;9,18;0,16;0,84;1,46;15,94;13,21;;4,26;0,73;;273.714.966,00
DSPG;21,98;;-170,36;3,34;2,40;53,11;-1,61;-2,27;-240,12;-206,81;33,31;-0,46;3,86;7,73;-4,46;3,07;-1,96;-1,41;-1,96;0,72;0,28;0,62;-4,52;;;6,57;-0,13;;533.065.554,00
DSSI;9,69;;-7,10;0,34;0,21;100,00;-4,74;-11,68;-17,52;-42,61;-25,09;0,48;0,83;-8,28;-0,23;0,77;-4,76;-2,95;-1,24;0,62;0,38;0,25;;;;28,64;-1,36;;393.363.612,00
DSWL;2,79;7,17;17,48;0,55;0,45;15,01;-1,41;2,72;-33,73;1,38;35,11;-0,58;0,48;0,83;-1,60;3,88;3,16;2,55;-1,81;0,81;0,19;0,94;14,07;43,01;;5,05;0,16;;44.459.208,00
DSX;3,76;22,61;3,58;0,95;0,44;72,24;45,38;41,92;3,31;5,71;2,40;0,69;1,50;6,04;-0,53;1,81;26,48;12,30;14,65;0,46;0,54;0,29;12,36;;;3,97;1,05;;400.203.872,00
DT;49,70;;504,75;9,84;5,98;80,74;8,30;2,61;158,52;153,88;-4,64;-0,29;13,16;-120.278,60;-9,12;1,00;1,95;1,18;2,61;0,61;0,39;0,45;;;;5,05;0,10;;14.433.431.670,00
DTB;21,02;5,20;3,82;0,41;0,10;20,55;10,36;6,15;2,27;21,73;10,23;1,83;0,24;-8,68;-0,11;0,88;10,66;2,67;6,09;0,25;0,75;0,43;8,81;-0,92;;51,63;5,50;;21.954.751.984,00
DTE;106,52;3,45;19,36;2,06;0,52;20,55;10,36;6,15;11,50;21,73;10,23;1,83;1,19;-44,00;-0,56;0,88;10,66;2,67;6,09;0,25;0,75;0,43;8,81;-0,92;;51,63;5,50;;21.954.751.984,00
DTEA;0,52;;-1,49;0,50;0,27;40,75;-13,06;-13,73;-1,56;-0,22;1,34;-0,43;0,20;0,56;-1,52;2,50;-33,42;-18,43;-31,89;0,55;0,45;1,34;-13,11;;;1,05;-0,35;;13.816.920,00
DTIL;0,73;;-0,77;2,07;0,41;100,00;-349,92;-352,01;-0,78;0,49;1,27;-3,38;2,72;0,68;-2,34;3,61;-267,76;-52,60;-171,25;0,20;0,80;0,15;31,09;;;0,35;-0,95;;83.069.109,00
DTJ;25,09;;4,56;0,49;0,12;20,55;10,36;6,15;2,71;21,73;10,23;1,83;0,28;-10,36;-0,13;0,88;10,66;2,67;6,09;0,25;0,75;0,43;8,81;-0,92;;51,63;5,50;;21.954.751.984,00
DTP;51,37;3,04;9,34;0,99;0,25;20,55;10,36;6,15;5,55;21,73;10,23;1,83;0,57;-21,22;-0,27;0,88;10,66;2,67;6,09;0,25;0,75;0,43;8,81;-0,92;;51,63;5,50;;21.954.751.984,00
DTSS;1,01;;-4,29;-26,60;7,94;9,41;-72,94;-66,86;-3,93;-4,19;-0,26;;2,87;-9,25;-13,38;0,32;-620,47;-185,11;-835,03;-0,30;1,30;2,77;161,01;;;-0,04;-0,24;;25.857.212,00
DTW;23,33;5,63;4,24;0,45;0,11;20,55;10,36;6,15;2,52;21,73;10,23;1,83;0,26;-9,64;-0,12;0,88;10,66;2,67;6,09;0,25;0,75;0,43;8,81;-0,92;;51,63;5,50;;21.954.751.984,00
DTY;25,00;;4,54;0,48;0,12;20,55;10,36;6,15;2,70;21,73;10,23;1,83;0,28;-10,33;-0,13;0,88;10,66;2,67;6,09;0,25;0,75;0,43;8,81;-0,92;;51,63;5,50;;21.954.751.984,00
DUK;88,69;4,53;28,42;1,39;0,38;45,18;24,10;8,32;9,81;20,67;10,86;1,54;2,36;-18,47;-0,41;0,77;4,88;1,34;5,18;0,28;0,72;0,16;4,07;-3,57;;63,92;3,12;;68.349.099.273,00
DUKB;24,96;5,63;8,00;0,39;0,11;45,18;24,10;8,32;2,76;20,67;10,86;1,54;0,67;-5,20;-0,12;0,77;4,88;1,34;5,18;0,28;0,72;0,16;4,07;-3,57;;63,92;3,12;;68.349.099.273,00
DUKH;25,28;;8,10;0,40;0,11;45,18;24,10;8,32;2,80;20,67;10,86;1,54;0,67;-5,26;-0,12;0,77;4,88;1,34;5,18;0,28;0,72;0,16;4,07;-3,57;;63,92;3,12;;68.349.099.273,00
DUO;0,74;;-0,23;0,88;0,14;11,30;-101,58;-124,28;-0,28;0,27;0,55;-1,72;0,28;-1,89;-0,53;0,91;-385,66;-61,22;-315,24;0,16;0,84;0,49;-33,70;;;0,84;-3,23;;42.121.540,00
DUOT;4,66;;-4,87;8,25;2,55;31,63;-45,66;-45,73;-4,87;-4,72;0,15;-0,25;2,23;14,28;-5,34;1,52;-169,51;-52,45;-165,30;0,31;0,69;1,15;31,04;;;0,57;-0,96;;33.402.880,00
DVA;94,26;;16,64;10,36;0,51;29,28;7,87;4,40;9,31;18,24;8,93;9,93;0,73;18,01;-0,62;1,19;62,25;3,07;7,73;0,05;0,87;0,70;1,31;-3,32;;9,10;5,67;;8.549.382.000,00
DVAX;11,20;;6,11;2,55;1,48;63,87;37,29;35,95;5,89;4,13;-1,76;-0,76;2,20;1,95;-10,30;9,07;41,81;24,30;30,89;0,58;0,42;0,68;366,53;;;4,39;1,83;;1.439.077.920,00
DVD;3,61;;10,27;1,60;1,31;100,00;31,93;24,86;8,00;6,56;-1,44;-0,29;2,55;6,26;-1,78;4,87;15,53;12,78;15,55;0,82;0,18;0,51;-3,70;7,54;;2,26;0,35;;131.489.196,00
DVN;48,09;11,17;5,13;2,81;1,32;85,03;41,88;31,39;3,84;4,53;0,69;0,50;1,61;119,61;-1,53;1,09;54,85;25,71;36,44;0,47;0,53;0,82;24,14;46,28;;17,11;9,38;;30.859.353.000,00
DWAC;13,03;;-31,86;-15,65;1,61;;;;-34,04;-34,09;-0,04;;;-21,74;-1,61;0,01;-49,12;-5,06;50,14;-0,10;0,11;0,00;;;;-0,83;-0,41;;484.855.421,00
DWSN;2,10;;-2,57;1,28;0,87;-1,15;-54,20;-54,57;-2,58;-1,66;0,92;-0,45;1,40;2,36;-2,33;2,41;-49,75;-33,78;-49,10;0,68;0,32;0,62;-24,87;;;1,64;-0,82;;52.501.260,00
DXC;24,75;;7,28;1,13;0,29;21,43;8,47;4,84;4,16;6,25;2,09;0,57;0,35;6,35;-0,46;1,13;15,52;3,93;9,74;0,25;0,75;0,81;16,41;;;21,90;3,40;;5.229.031.500,00
DXCM;115,05;;152,47;19,97;8,09;64,44;14,48;9,68;101,87;100,51;-1,36;-0,27;14,76;23,44;-25,51;2,02;13,10;5,30;7,40;0,40;0,60;0,55;32,28;;;5,76;0,75;;44.597.475.780,00
DXLG;4,18;;2,94;1,91;0,75;49,94;10,73;16,33;4,47;3,58;-0,89;-0,38;0,48;5,01;-1,33;1,51;64,95;25,42;20,26;0,39;0,61;1,56;3,13;;;2,19;1,42;;261.751.182,00
DXPE;32,52;;10,67;1,51;0,54;28,52;6,93;3,34;5,15;8,38;3,23;0,95;0,36;1,80;-1,10;2,40;14,16;5,03;11,26;0,36;0,64;1,51;8,02;23,31;;21,52;3,05;;565.636.620,00
DXYN;0,98;;-0,43;0,48;0,07;17,66;-9,28;-11,56;-0,54;-4,05;-3,51;3,14;0,05;0,19;-0,18;2,88;-111,31;-17,28;-21,60;0,16;0,84;1,50;-5,95;;;2,03;-2,26;;15.208.620,00
DY;104,21;;21,51;3,52;1,32;17,02;5,80;3,73;13,86;16,58;2,72;0,69;0,80;2,99;-3,73;3,18;16,37;6,15;10,80;0,38;0,62;1,65;5,04;-1,24;;29,59;4,84;;3.059.115.813,00
DYAI;2,17;;-6,42;5,64;4,56;27,53;-332,14;-332,14;-6,42;-5,12;1,30;-1,14;21,33;5,70;-214,85;5,48;-87,80;-70,99;-87,80;0,81;0,19;0,21;31,05;;;0,38;-0,34;;62.520.087,00
DYN;12,66;;-4,18;3,05;2,56;;;;-4,18;-2,83;1,35;-0,98;;3,24;-18,72;11,54;-73,04;-61,22;-73,04;0,84;0,16;0,00;;;;4,15;-3,03;;738.213.462,00
DYNT;0,85;;-0,78;0,17;0,10;26,18;-9,54;-9,86;-0,81;-1,16;-0,35;0,07;0,08;0,41;-0,20;1,89;-21,44;-12,52;-18,77;0,58;0,42;1,27;4,40;;;5,05;-1,08;;3.438.080,00
DZSI;6,62;;-4,00;1,61;0,57;31,16;-11,36;-13,23;-4,66;-4,88;-0,22;0,07;0,53;2,86;-2,38;1,36;-40,28;-14,27;-29,36;0,35;0,65;1,08;8,74;;;4,10;-1,65;;206.277.876,00
E;28,31;6,47;2,61;0,81;0,26;27,19;18,40;12,99;1,84;1,91;0,06;0,03;0,34;3,78;-0,50;1,17;31,11;10,10;19,43;0,32;0,68;0,78;10,85;29,73;;34,83;10,83;;47.353.998.281,00
EA;126,80;0,60;33,47;4,61;2,58;76,10;20,35;14,08;23,17;22,72;-0,45;-0,09;4,71;47,70;-3,61;1,23;13,76;7,71;11,02;0,56;0,44;0,55;7,61;-3,99;;27,54;3,79;;34.772.059.680,00
EAF;4,45;0,67;4,54;3,46;0,73;38,53;32,10;23,86;3,38;5,70;2,33;2,38;1,08;2,03;-1,44;3,84;76,07;16,17;23,27;0,21;0,79;0,68;18,39;116,87;;1,29;0,98;;1.142.344.815,00
EAR;4,86;;-0,68;1,22;0,88;39,36;-372,02;-372,98;-0,68;-0,14;0,54;-0,97;2,53;1,39;-5,97;3,90;-180,67;-129,91;-180,32;0,72;0,28;0,35;;;;3,97;-7,17;;100.805.148,00
EARS;3,05;;0,00;8,45;4,75;;;;0,00;0,00;0,00;0,00;;-18,62;-4,99;0,16;-194.275,88;-109.244,92;-181.336,45;0,56;0,44;0,00;;;;0,36;-701,50;;39.252.280,00
EAST;3,75;;-0,19;-2,06;0,15;17,58;-101,20;-117,16;-0,22;-0,97;-0,75;;0,23;-0,49;-0,21;0,51;-1.072,96;-75,74;-145,22;-0,07;1,07;0,65;39,68;;;-1,82;-19,53;;3.123.750,00
EAT;38,86;;19,43;-8,19;0,69;71,62;3,23;2,17;13,07;20,03;6,96;;0,42;-4,62;-0,76;0,36;-42,13;3,58;17,09;-0,08;1,08;1,65;3,84;-4,85;;-4,75;2,00;;1.721.373.648,00
EB;7,33;;-14,69;4,45;0,77;65,66;-13,47;-17,63;-19,22;-10,23;8,99;-2,08;2,59;2,27;-3,51;1,77;-30,26;-5,25;-7,42;0,17;0,83;0,30;5,29;;;1,65;-0,50;;732.950.889,00
EBAY;44,36;2,05;37,12;4,40;1,19;72,60;7,92;6,51;30,49;32,60;2,11;0,30;2,42;4,40;-2,08;2,68;11,86;3,19;4,56;0,27;0,73;0,49;-0,27;;;10,07;1,19;;23.720.928.884,00
EBAYL;25,14;;21,04;2,50;0,67;72,60;7,92;6,51;17,28;32,60;2,11;0,30;1,37;2,49;-1,18;2,68;11,86;3,19;4,56;0,27;0,73;0,49;-0,27;;;10,07;1,19;;23.720.928.884,00
EBC;11,31;3,54;9,98;0,81;0,09;0,00;33,94;25,57;7,52;-17,59;-25,11;-2,69;2,55;;-0,09;;8,08;0,88;6,53;0,11;0,89;0,03;;;;14,02;1,13;;1.994.274.204,00
EBF;20,04;4,99;10,95;1,56;1,32;30,35;15,04;10,95;7,98;6,53;-1,45;-0,28;1,20;3,33;-2,63;4,77;14,27;12,01;14,27;0,84;0,16;1,10;3,13;7,53;;12,82;1,83;;518.094.120,00
EBIX;19,81;1,14;11,65;0,97;0,40;33,73;12,50;5,22;4,87;9,04;4,18;0,83;0,61;-1,36;-0,52;0,45;8,30;3,41;9,31;0,41;0,59;0,65;23,61;-8,47;;20,47;1,70;;612.156.734,00
EBMT;12,15;4,53;8,29;0,60;0,05;0,00;19,46;11,73;5,00;-8,25;-13,25;-1,58;0,97;;-0,05;;7,19;0,59;5,59;0,08;0,92;0,05;17,79;21,13;;20,36;1,46;;97.272.900,00
EBR;7,08;0,63;15,14;0,75;0,33;93,27;23,12;14,34;9,39;10,45;1,06;0,08;2,17;6,25;-0,39;1,47;4,96;2,16;1,32;0,44;0,56;0,15;-6,17;;;9,43;0,47;;16.334.266.584,00
EBS;8,17;;-1,02;0,34;0,14;29,19;-33,93;-41,20;-1,24;-4,16;-2,92;0,81;0,42;73,60;-0,24;1,00;-33,52;-13,67;-13,69;0,41;0,59;0,33;14,85;;;23,84;-7,99;;412.159.343,00
EBSB;24,15;;16,46;1,56;0,21;0,00;48,26;31,56;10,77;1,57;-9,20;-1,34;5,20;;-0,21;;9,50;1,26;11,29;0,13;0,87;0,04;14,58;21,46;;15,44;1,47;;1.272.980.310,00
EBTC;27,50;3,16;7,78;1,08;0,08;0,00;31,70;22,75;5,58;-11,79;-17,37;-3,36;1,77;;-0,08;;13,88;0,97;14,83;0,07;0,93;0,04;8,24;17,11;;25,47;3,53;;336.102.250,00
EC;9,35;10,12;0,82;0,68;0,24;40,64;33,75;17,82;0,43;0,96;0,53;0,82;0,15;3,33;-0,32;1,46;82,44;29,69;56,50;0,36;0,64;1,67;11,92;22,14;;13,82;11,39;;19.222.054.445,00
